annee,indicateur,valeur,region
2011,Exportations (millions USD),1097.0,Nord
2011,Exportations (millions USD),3512.0,Nord
2011,Exportations (millions USD),607.0,Nord
2011,Exportations (millions USD),1237.0,Nord
2011,Exportations (millions USD),2678.0,Nord
2011,Exportations (millions USD),3592.0,Nord
2011,Exportations (millions USD),3740.0,Nord
2011,Exportations (millions USD),1505.0,Nord
2011,Exportations (millions USD),1588.0,Nord
2011,Exportations (millions USD),537.0,Nord
2011,Exportations (millions USD),5038.0,Nord
2011,Exportations (millions USD),4988.0,Nord
2011,Exportations (millions USD),3070.0,Nord
2011,Exportations (millions USD),340.0,Nord
2011,Exportations (millions USD),3145.0,Nord
2011,Exportations (millions USD),1841.0,Nord-Est
2011,Exportations (millions USD),4199.0,Nord-Est
2011,Exportations (millions USD),4238.0,Nord-Est
2011,Exportations (millions USD),4115.0,Nord-Est
2011,Exportations (millions USD),3193.0,Nord-Est
2011,Exportations (millions USD),4644.0,Nord-Est
2011,Exportations (millions USD),3289.0,Nord-Est
2011,Exportations (millions USD),4918.0,Nord-Est
2011,Exportations (millions USD),4028.0,Nord-Est
2011,Exportations (millions USD),2030.0,Nord-Est
2011,Exportations (millions USD),2736.0,Nord-Est
2011,Exportations (millions USD),1633.0,Nord-Est
2011,Exportations (millions USD),1000.0,Nord-Est
2011,Exportations (millions USD),2389.0,Nord-Est
2011,Exportations (millions USD),2141.0,Nord-Est
2011,Exportations (millions USD),4738.0,Nord-Est
2011,Exportations (millions USD),2808.0,Nord-Est
2011,Exportations (millions USD),3275.0,Nord-Ouest
2011,Exportations (millions USD),1527.0,Nord-Ouest
2011,Exportations (millions USD),1358.0,Nord-Ouest
2011,Exportations (millions USD),1811.0,Nord-Ouest
2011,Exportations (millions USD),2376.0,Nord-Ouest
2011,Exportations (millions USD),3203.0,Nord-Ouest
2011,Exportations (millions USD),4588.0,Nord-Ouest
2011,Exportations (millions USD),1582.0,Nord-Ouest
2011,Exportations (millions USD),1596.0,Nord-Ouest
2011,Exportations (millions USD),428.0,Nord-Ouest
2011,Exportations (millions USD),1273.0,Nord-Ouest
2011,Exportations (millions USD),4310.0,Nord-Ouest
2011,Exportations (millions USD),357.0,Nord-Ouest
2011,Exportations (millions USD),1494.0,Nord-Ouest
2011,Exportations (millions USD),2355.0,Nord-Ouest
2011,Exportations (millions USD),4723.0,Nord-Ouest
2011,Exportations (millions USD),1208.0,Nord-Ouest
2011,Exportations (millions USD),3704.0,Nord-Ouest
2011,Exportations (millions USD),4388.0,Nord-Ouest
2011,Exportations (millions USD),2471.0,Nord-Ouest
2011,Exportations (millions USD),272.0,Nord-Ouest
2011,Exportations (millions USD),4911.0,Nord-Ouest
2011,Exportations (millions USD),592.0,Nord-Ouest
2011,Exportations (millions USD),3782.0,Nord-Ouest
2011,Exportations (millions USD),2036.0,Nord-Ouest
2011,Exportations (millions USD),4735.0,Nord-Ouest
2011,Exportations (millions USD),336.0,Ouest
2011,Exportations (millions USD),898.0,Ouest
2011,Exportations (millions USD),377.0,Ouest
2011,Exportations (millions USD),4984.0,Ouest
2011,Exportations (millions USD),3559.0,Ouest
2011,Exportations (millions USD),498.0,Ouest
2011,Exportations (millions USD),3747.0,Ouest
2011,Exportations (millions USD),4405.0,Ouest
2011,Exportations (millions USD),4673.0,Ouest
2011,Exportations (millions USD),700.0,Ouest
2011,Exportations (millions USD),5007.0,Ouest
2011,Exportations (millions USD),3045.0,Ouest
2011,Exportations (millions USD),4987.0,Ouest
2011,Exportations (millions USD),2463.0,Ouest
2011,Exportations (millions USD),929.0,Ouest
2011,Exportations (millions USD),3509.0,Ouest
2011,Exportations (millions USD),3608.0,Port-au-Prince
2011,Exportations (millions USD),1123.0,Port-au-Prince
2011,Exportations (millions USD),1359.0,Port-au-Prince
2011,Exportations (millions USD),3300.0,Port-au-Prince
2011,Exportations (millions USD),1269.0,Port-au-Prince
2011,Exportations (millions USD),169.0,Port-au-Prince
2011,Exportations (millions USD),3682.0,Port-au-Prince
2011,Exportations (millions USD),4273.0,Port-au-Prince
2011,Exportations (millions USD),4757.0,Port-au-Prince
2011,Exportations (millions USD),1921.0,Port-au-Prince
2011,Exportations (millions USD),4334.0,Port-au-Prince
2011,Exportations (millions USD),1824.0,Port-au-Prince
2011,Exportations (millions USD),2715.0,Port-au-Prince
2011,Exportations (millions USD),3537.0,Port-au-Prince
2011,Exportations (millions USD),1695.0,Port-au-Prince
2011,Exportations (millions USD),3644.0,Port-au-Prince
2011,Exportations (millions USD),4492.0,Port-au-Prince
2011,Exportations (millions USD),184.0,Sud
2011,Exportations (millions USD),733.0,Sud
2011,Exportations (millions USD),1507.0,Sud
2011,Exportations (millions USD),4436.0,Sud
2011,Exportations (millions USD),818.0,Sud
2011,Exportations (millions USD),3522.0,Sud
2011,Exportations (millions USD),687.0,Sud
2011,Exportations (millions USD),197.0,Sud
2011,Exportations (millions USD),2120.0,Sud
2011,Exportations (millions USD),4991.0,Sud
2011,Exportations (millions USD),2702.0,Sud
2011,Exportations (millions USD),948.0,Sud
2011,Exportations (millions USD),3839.0,Sud-Est
2011,Exportations (millions USD),2530.0,Sud-Est
2011,Exportations (millions USD),2537.0,Sud-Est
2011,Exportations (millions USD),2807.0,Sud-Est
2011,Exportations (millions USD),4733.0,Sud-Est
2011,Exportations (millions USD),4160.0,Sud-Est
2011,Exportations (millions USD),4177.0,Sud-Est
2011,Exportations (millions USD),2284.0,Sud-Est
2011,Exportations (millions USD),337.0,Sud-Est
2011,Exportations (millions USD),300.0,Sud-Est
2011,Exportations (millions USD),2063.0,Sud-Est
2011,Exportations (millions USD),2723.0,Sud-Est
2011,Exportations (millions USD),3273.0,Sud-Est
2011,Exportations (millions USD),1516.0,Sud-Est
2011,Exportations (millions USD),913.0,Sud-Est
2011,Exportations (millions USD),4140.0,Sud-Est
2011,Exportations (millions USD),1549.0,Sud-Est
2011,Exportations (millions USD),994.0,Sud-Est
2011,Exportations (millions USD),358.0,Sud-Est
2011,Exportations (millions USD),709.0,Total
2011,Exportations (millions USD),3689.0,Total
2011,Exportations (millions USD),349.0,Total
2011,Exportations (millions USD),1148.0,Total
2011,Exportations (millions USD),3984.0,Total
2011,Exportations (millions USD),3181.0,Total
2011,Exportations (millions USD),389.0,Total
2011,Exportations (millions USD),3899.0,Total
2011,Exportations (millions USD),2158.0,Total
2011,Exportations (millions USD),3521.0,Total
2011,Exportations (millions USD),4927.0,Total
2011,Exportations (millions USD),2820.0,Total
2011,Exportations (millions USD),3343.0,Total
2011,Exportations (millions USD),4681.0,Total
2011,Exportations (millions USD),663.0,Total
2011,Exportations (millions USD),1747.0,Total
2011,Exportations (millions USD),291.0,Total
2011,Exportations (millions USD),3116.0,Total
2011,Exportations (millions USD),4832.0,Total
2011,Exportations (millions USD),3990.0,Total
2012,Exportations (millions USD),3450.0,Artibonite
2012,Exportations (millions USD),2158.0,Artibonite
2012,Exportations (millions USD),4334.0,Artibonite
2012,Exportations (millions USD),4596.0,Artibonite
2012,Exportations (millions USD),5067.0,Artibonite
2012,Exportations (millions USD),4890.0,Artibonite
2012,Exportations (millions USD),2352.0,Artibonite
2012,Exportations (millions USD),2891.0,Artibonite
2012,Exportations (millions USD),2330.0,Artibonite
2012,Exportations (millions USD),781.0,Artibonite
2012,Exportations (millions USD),1420.0,Artibonite
2012,Exportations (millions USD),1695.0,Artibonite
2012,Exportations (millions USD),485.0,Artibonite
2012,Exportations (millions USD),2624.0,Artibonite
2012,Exportations (millions USD),563.0,Artibonite
2012,Exportations (millions USD),2559.0,Artibonite
2012,Exportations (millions USD),3151.0,Centre
2012,Exportations (millions USD),3169.0,Centre
2012,Exportations (millions USD),2003.0,Centre
2012,Exportations (millions USD),2249.0,Centre
2012,Exportations (millions USD),1506.0,Centre
2012,Exportations (millions USD),2333.0,Centre
2012,Exportations (millions USD),4310.0,Centre
2012,Exportations (millions USD),506.0,Centre
2012,Exportations (millions USD),563.0,Centre
2012,Exportations (millions USD),4295.0,Centre
2012,Exportations (millions USD),3916.0,Centre
2012,Exportations (millions USD),1932.0,Centre
2012,Exportations (millions USD),914.0,Centre
2012,Exportations (millions USD),1410.0,Centre
2012,Exportations (millions USD),4974.0,Centre
2012,Exportations (millions USD),4348.0,Centre
2012,Exportations (millions USD),3478.0,Centre
2012,Exportations (millions USD),924.0,Centre
2012,Exportations (millions USD),1554.0,Centre
2012,Exportations (millions USD),4258.0,Centre
2012,Exportations (millions USD),4283.0,Centre
2012,Exportations (millions USD),928.0,Centre
2012,Exportations (millions USD),2246.0,Centre
2012,Exportations (millions USD),3238.0,Centre
2012,Exportations (millions USD),4750.0,Centre
2012,Exportations (millions USD),905.0,Grand'Anse
2012,Exportations (millions USD),5069.0,Grand'Anse
2012,Exportations (millions USD),4268.0,Grand'Anse
2012,Exportations (millions USD),3347.0,Grand'Anse
2012,Exportations (millions USD),3915.0,Grand'Anse
2012,Exportations (millions USD),2038.0,Grand'Anse
2012,Exportations (millions USD),974.0,Grand'Anse
2012,Exportations (millions USD),1362.0,Grand'Anse
2012,Exportations (millions USD),3467.0,Grand'Anse
2012,Exportations (millions USD),3391.0,Grand'Anse
2012,Exportations (millions USD),3802.0,Grand'Anse
2012,Exportations (millions USD),4232.0,Grand'Anse
2012,Exportations (millions USD),834.0,Grand'Anse
2012,Exportations (millions USD),4552.0,Grand'Anse
2012,Exportations (millions USD),519.0,Grand'Anse
2012,Exportations (millions USD),1950.0,Grand'Anse
2012,Exportations (millions USD),3306.0,Grand'Anse
2012,Exportations (millions USD),783.0,Grand'Anse
2012,Exportations (millions USD),3217.0,Grand'Anse
2012,Exportations (millions USD),4572.0,Grand'Anse
2012,Exportations (millions USD),4602.0,Grand'Anse
2012,Exportations (millions USD),3065.0,Nippes
2012,Exportations (millions USD),720.0,Nippes
2012,Exportations (millions USD),4714.0,Nippes
2012,Exportations (millions USD),283.0,Nippes
2012,Exportations (millions USD),1308.0,Nippes
2012,Exportations (millions USD),1959.0,Nippes
2012,Exportations (millions USD),2457.0,Nippes
2012,Exportations (millions USD),1532.0,Nippes
2012,Exportations (millions USD),1791.0,Nippes
2012,Exportations (millions USD),2097.0,Nippes
2012,Exportations (millions USD),1892.0,Nippes
2012,Exportations (millions USD),4274.0,Nippes
2012,Exportations (millions USD),1662.0,Nippes
2012,Exportations (millions USD),2530.0,Nippes
2012,Exportations (millions USD),1370.0,Nippes
2012,Exportations (millions USD),2430.0,Nippes
2012,Exportations (millions USD),224.0,Nippes
2012,Exportations (millions USD),2983.0,Nippes
2012,Exportations (millions USD),1876.0,Nippes
2012,Exportations (millions USD),526.0,Nippes
2012,Exportations (millions USD),2722.0,Nord
2012,Exportations (millions USD),2725.0,Nord
2012,Exportations (millions USD),296.0,Nord
2012,Exportations (millions USD),1407.0,Nord
2012,Exportations (millions USD),2124.0,Nord
2012,Exportations (millions USD),2529.0,Nord
2012,Exportations (millions USD),5082.0,Nord
2012,Exportations (millions USD),1958.0,Nord
2012,Exportations (millions USD),766.0,Nord
2012,Exportations (millions USD),1109.0,Nord
2012,Exportations (millions USD),4649.0,Nord
2012,Exportations (millions USD),1957.0,Nord
2012,Exportations (millions USD),3274.0,Nord
2012,Exportations (millions USD),1354.0,Nord
2012,Exportations (millions USD),2562.0,Nord
2012,Exportations (millions USD),4768.0,Nord
2012,Exportations (millions USD),1134.0,Nord
2012,Exportations (millions USD),3142.0,Nord-Est
2012,Exportations (millions USD),1653.0,Nord-Est
2012,Exportations (millions USD),4662.0,Nord-Est
2012,Exportations (millions USD),4593.0,Nord-Est
2012,Exportations (millions USD),4630.0,Nord-Est
2012,Exportations (millions USD),5067.0,Nord-Est
2012,Exportations (millions USD),1669.0,Nord-Est
2012,Exportations (millions USD),1778.0,Nord-Est
2012,Exportations (millions USD),967.0,Nord-Est
2012,Exportations (millions USD),3326.0,Nord-Est
2012,Exportations (millions USD),4968.0,Nord-Est
2012,Exportations (millions USD),3941.0,Nord-Ouest
2012,Exportations (millions USD),1314.0,Nord-Ouest
2012,Exportations (millions USD),2705.0,Nord-Ouest
2012,Exportations (millions USD),608.0,Nord-Ouest
2012,Exportations (millions USD),2301.0,Nord-Ouest
2012,Exportations (millions USD),1518.0,Nord-Ouest
2012,Exportations (millions USD),377.0,Nord-Ouest
2012,Exportations (millions USD),339.0,Nord-Ouest
2012,Exportations (millions USD),402.0,Nord-Ouest
2012,Exportations (millions USD),2222.0,Nord-Ouest
2012,Exportations (millions USD),4994.0,Nord-Ouest
2012,Exportations (millions USD),3109.0,Nord-Ouest
2012,Exportations (millions USD),2454.0,Nord-Ouest
2012,Exportations (millions USD),761.0,Nord-Ouest
2012,Exportations (millions USD),1455.0,Nord-Ouest
2012,Exportations (millions USD),2926.0,Nord-Ouest
2012,Exportations (millions USD),660.0,Nord-Ouest
2012,Exportations (millions USD),1258.0,Ouest
2012,Exportations (millions USD),4978.0,Ouest
2012,Exportations (millions USD),4612.0,Ouest
2012,Exportations (millions USD),4944.0,Ouest
2012,Exportations (millions USD),3644.0,Ouest
2012,Exportations (millions USD),3291.0,Ouest
2012,Exportations (millions USD),2013.0,Ouest
2012,Exportations (millions USD),2623.0,Ouest
2012,Exportations (millions USD),2498.0,Ouest
2012,Exportations (millions USD),1591.0,Ouest
2012,Exportations (millions USD),284.0,Ouest
2012,Exportations (millions USD),2398.0,Ouest
2012,Exportations (millions USD),1567.0,Ouest
2012,Exportations (millions USD),2677.0,Ouest
2012,Exportations (millions USD),989.0,Ouest
2012,Exportations (millions USD),4704.0,Ouest
2012,Exportations (millions USD),1123.0,Ouest
2012,Exportations (millions USD),1169.0,Ouest
2012,Exportations (millions USD),3419.0,Port-au-Prince
2012,Exportations (millions USD),1517.0,Port-au-Prince
2012,Exportations (millions USD),3565.0,Port-au-Prince
2012,Exportations (millions USD),3113.0,Port-au-Prince
2012,Exportations (millions USD),3896.0,Port-au-Prince
2012,Exportations (millions USD),4729.0,Port-au-Prince
2012,Exportations (millions USD),276.0,Port-au-Prince
2012,Exportations (millions USD),2296.0,Port-au-Prince
2012,Exportations (millions USD),3359.0,Port-au-Prince
2012,Exportations (millions USD),2983.0,Port-au-Prince
2012,Exportations (millions USD),4765.0,Port-au-Prince
2012,Exportations (millions USD),3631.0,Port-au-Prince
2012,Exportations (millions USD),939.0,Port-au-Prince
2012,Exportations (millions USD),3882.0,Port-au-Prince
2012,Exportations (millions USD),4991.0,Port-au-Prince
2012,Exportations (millions USD),1320.0,Port-au-Prince
2012,Exportations (millions USD),3168.0,Sud
2012,Exportations (millions USD),3157.0,Sud
2012,Exportations (millions USD),719.0,Sud
2012,Exportations (millions USD),3404.0,Sud
2012,Exportations (millions USD),4125.0,Sud
2012,Exportations (millions USD),3366.0,Sud
2012,Exportations (millions USD),456.0,Sud
2012,Exportations (millions USD),251.0,Sud
2012,Exportations (millions USD),779.0,Sud
2012,Exportations (millions USD),1523.0,Sud
2012,Exportations (millions USD),3083.0,Sud
2012,Exportations (millions USD),1845.0,Sud
2012,Exportations (millions USD),4998.0,Sud
2012,Exportations (millions USD),2091.0,Sud-Est
2012,Exportations (millions USD),1088.0,Sud-Est
2012,Exportations (millions USD),3563.0,Sud-Est
2012,Exportations (millions USD),4625.0,Sud-Est
2012,Exportations (millions USD),3329.0,Sud-Est
2012,Exportations (millions USD),3540.0,Sud-Est
2012,Exportations (millions USD),3706.0,Sud-Est
2012,Exportations (millions USD),2543.0,Sud-Est
2012,Exportations (millions USD),4276.0,Sud-Est
2012,Exportations (millions USD),2593.0,Sud-Est
2012,Exportations (millions USD),1741.0,Sud-Est
2012,Exportations (millions USD),3831.0,Sud-Est
2012,Exportations (millions USD),4917.0,Sud-Est
2012,Exportations (millions USD),568.0,Sud-Est
2012,Exportations (millions USD),4759.0,Sud-Est
2012,Exportations (millions USD),4796.0,Sud-Est
2012,Exportations (millions USD),383.0,Sud-Est
2012,Exportations (millions USD),3561.0,Sud-Est
2012,Exportations (millions USD),1750.0,Sud-Est
2012,Exportations (millions USD),2846.0,Sud-Est
2012,Exportations (millions USD),2340.0,Sud-Est
2012,Exportations (millions USD),1230.0,Total
2012,Exportations (millions USD),622.0,Total
2012,Exportations (millions USD),3306.0,Total
2012,Exportations (millions USD),454.0,Total
2012,Exportations (millions USD),4911.0,Total
2012,Exportations (millions USD),3137.0,Total
2012,Exportations (millions USD),3737.0,Total
2012,Exportations (millions USD),2567.0,Total
2012,Exportations (millions USD),2960.0,Total
